,carat,price,x,y,z
671,0.84,2847,6.1,6.12,3.74
672,0.72,2847,5.83,5.85,3.52
673,0.76,2847,5.93,5.88,3.61
674,0.7,2848,5.61,5.68,3.55
675,0.54,2848,5.25,5.29,3.24
676,0.75,2848,5.74,5.72,3.7
677,0.79,2849,5.86,5.84,3.75
678,0.74,2849,5.75,5.73,3.62
679,0.7,2850,5.74,5.77,3.51
680,0.7,2850,5.69,5.79,3.49
681,0.75,2850,5.83,5.87,3.6
682,1.2,2850,6.75,6.67,4.23
683,0.8,2851,5.89,5.82,3.71
684,0.66,2851,5.54,5.57,3.45
685,0.87,2851,6.22,6.07,3.75
686,0.86,2851,6.04,5.98,3.77
687,0.74,2851,5.85,5.81,3.56
688,0.58,2852,5.37,5.43,3.27
689,0.78,2852,5.88,5.92,3.63
690,0.74,2852,5.85,5.86,3.59
691,0.73,2852,5.7,5.79,3.6
692,0.91,2852,6.12,6.07,3.87
693,0.71,2853,5.67,5.7,3.56
694,0.71,2853,5.64,5.66,3.59
695,0.79,2853,5.9,5.85,3.69
696,0.79,2853,6.07,6.03,3.63
697,0.71,2853,5.73,5.66,3.57
698,0.82,2853,5.99,5.97,3.7
699,0.78,2854,5.87,5.95,3.66
700,0.7,2854,5.64,5.7,3.54
701,1.12,2854,6.78,6.75,4.0
702,0.73,2854,5.86,5.76,3.6
703,0.91,2854,6.06,6.03,3.89
704,0.91,2854,6.04,6.0,3.94
705,0.91,2854,6.12,6.09,3.92
706,0.91,2854,6.04,6.01,3.96
707,0.7,2854,5.91,5.83,3.43
708,0.68,2854,5.67,5.64,3.49
709,0.73,2855,5.7,5.75,3.58
710,1.03,2855,6.38,6.29,4.03
711,0.74,2855,5.8,5.74,3.6
712,0.98,2855,6.82,6.74,3.61
713,1.02,2856,6.84,6.77,3.66
714,1.0,2856,5.96,5.9,4.02
715,1.02,2856,6.49,6.43,3.98
716,0.6,2856,5.44,5.49,3.32
717,0.8,2856,5.97,6.01,3.69
718,0.97,2856,6.43,6.41,3.9
719,1.0,2856,6.19,6.03,4.15
720,0.26,556,4.05,4.08,2.53
721,0.26,556,4.09,4.12,2.55
722,0.36,556,4.57,4.59,2.83
723,0.34,556,4.6,4.66,2.66
724,0.34,556,4.44,4.47,2.82
725,0.34,556,4.44,4.47,2.83
726,0.34,556,4.44,4.46,2.82
727,0.34,556,4.54,4.56,2.71
728,0.34,556,4.47,4.5,2.79
729,0.32,556,4.34,4.37,2.79
730,0.31,557,4.36,4.41,2.7
731,0.31,557,4.36,4.38,2.68
732,0.31,557,4.37,4.4,2.73
733,0.31,557,4.37,4.4,2.72
734,0.31,557,4.33,4.35,2.72
735,0.31,557,4.36,4.38,2.72
736,0.31,557,4.32,4.35,2.7
737,0.31,557,4.35,4.37,2.69
738,0.31,557,4.33,4.37,2.69
739,0.33,557,4.52,4.5,2.68
740,0.33,557,4.43,4.4,2.75
741,0.33,557,4.42,4.4,2.76
742,0.33,557,4.45,4.41,2.74
743,0.33,557,4.42,4.4,2.78
744,0.33,557,4.41,4.38,2.76
745,0.33,557,4.46,4.39,2.72
746,0.33,557,4.44,4.41,2.75
747,0.33,557,4.39,4.37,2.76
748,0.33,557,4.43,4.4,2.81
749,0.33,557,4.54,4.5,2.73
750,1.0,2856,6.21,5.97,4.04
751,0.77,2856,5.92,5.86,3.58
752,0.77,2856,5.94,5.9,3.61
753,0.7,2857,5.68,5.71,3.42
754,0.9,2857,6.08,6.02,3.82
755,0.72,2857,5.76,5.7,3.57
756,0.9,2857,6.2,6.14,3.82
757,0.72,2857,5.76,5.73,3.57
758,0.7,2858,5.63,5.71,3.52
759,0.81,2858,6.02,6.05,3.7
760,0.81,2858,6.0,6.05,3.72
761,0.71,2858,5.76,5.69,3.49
762,0.7,2858,5.73,5.7,3.51
763,0.71,2858,5.76,5.68,3.52
764,0.71,2858,5.68,5.59,3.58
765,0.92,2858,6.22,6.18,3.9
766,0.76,2858,5.88,5.83,3.67
767,0.73,2858,5.84,5.8,3.58
768,0.71,2858,5.74,5.72,3.46
769,0.7,2858,5.61,5.58,3.56
770,0.9,2858,6.06,6.0,3.89
771,0.71,2858,5.89,5.84,3.34
772,0.7,2859,5.76,5.74,3.51
773,0.7,2859,5.72,5.66,3.55
774,0.77,2859,5.91,5.88,3.59
775,0.71,2859,5.74,5.78,3.54
776,0.7,2859,5.8,5.77,3.45
777,0.75,2859,6.09,5.98,3.37
778,0.83,2859,6.17,6.12,3.64
779,0.71,2860,5.68,5.73,3.5
780,0.9,2860,6.07,6.1,3.87
781,0.6,2860,5.41,5.44,3.35
782,0.71,2860,5.66,5.6,3.54
783,0.53,2860,5.23,5.2,3.2
784,0.71,2861,5.95,5.78,3.56
785,0.62,2861,5.45,5.48,3.37
786,0.62,2861,5.48,5.51,3.38
787,0.9,2861,6.09,6.01,3.81
788,0.62,2861,5.53,5.56,3.33
789,0.82,2861,6.01,5.98,3.7
790,0.66,2861,5.67,5.57,3.43
791,0.7,2862,5.67,5.72,3.56
792,0.8,2862,5.9,5.92,3.7
793,0.8,2862,5.88,5.92,3.69
794,0.79,2862,5.97,5.91,3.7
795,0.71,2862,5.65,5.61,3.56
796,0.7,2862,5.71,5.74,3.5
797,0.7,2862,5.73,5.69,3.35
798,0.79,2862,6.07,5.99,3.64
799,0.7,2862,5.82,5.77,3.45
800,1.22,2862,6.93,6.88,4.21
801,1.01,2862,6.21,6.11,4.18
802,0.73,2862,5.78,5.64,3.59
803,0.91,2863,6.05,6.09,3.9
804,0.71,2863,5.8,5.77,3.52
805,0.83,2863,6.01,5.97,3.73
806,0.84,2863,6.06,6.01,3.76
807,0.71,2863,5.82,5.75,3.53
808,0.71,2863,5.82,5.8,3.47
809,0.71,2863,5.8,5.68,3.54
810,0.71,2863,5.75,5.7,3.53
811,0.71,2863,5.79,5.75,3.54
812,0.71,2863,5.79,5.77,3.5
813,0.91,2863,6.4,6.18,3.74
814,0.9,2863,6.24,6.21,3.72
815,0.71,2863,5.74,5.68,3.51
816,0.71,2863,5.84,5.8,3.44
817,0.72,2863,5.91,5.86,3.5
818,0.72,2863,5.78,5.74,3.51
819,0.71,2863,5.79,5.75,3.52
820,0.81,2864,6.07,6.04,3.65
821,0.83,2865,6.05,6.07,3.73
822,0.73,2865,5.87,5.81,3.55
823,0.56,2866,5.25,5.3,3.27
824,0.56,2866,5.27,5.31,3.27
825,0.71,2866,5.74,5.7,3.56
826,0.7,2866,5.66,5.7,3.54
827,0.96,2866,6.39,6.3,3.89
828,0.71,2867,5.67,5.69,3.57
829,0.7,2867,5.68,5.61,3.52
830,0.71,2867,5.78,5.81,3.5
831,0.8,2867,6.05,5.98,3.68
832,0.95,2867,6.49,6.41,3.77
833,0.82,2867,5.99,5.95,3.72
834,0.52,2867,5.21,5.19,3.18
835,0.82,2867,6.12,6.0,3.74
836,0.82,2867,6.02,5.96,3.73
837,0.82,2867,6.14,6.12,3.66
838,0.8,2867,5.96,5.91,3.64
839,0.96,2867,6.07,5.88,4.1
840,0.72,2868,5.72,5.75,3.58
841,0.62,2868,5.52,5.56,3.35
842,0.79,2868,5.96,5.9,3.62
843,0.75,2868,5.78,5.7,3.62
844,1.08,2869,6.55,6.48,4.03
845,0.72,2869,5.77,5.84,3.53
846,0.62,2869,5.43,5.47,3.37
847,0.73,2869,5.84,5.81,3.57
848,0.72,2869,5.79,5.77,3.52
849,0.52,2870,5.16,5.13,3.18
850,0.83,2870,6.0,6.05,3.75
851,0.64,2870,5.56,5.51,3.44
852,0.8,2870,5.94,5.9,3.7
853,0.74,2870,5.77,5.83,3.6
854,0.72,2870,5.72,5.79,3.54
855,0.82,2870,6.12,6.09,3.63
856,0.73,2870,5.81,5.78,3.55
857,1.04,2870,6.47,6.45,3.98
858,0.73,2871,5.76,5.83,3.55
859,0.73,2871,5.7,5.72,3.63
860,0.9,2871,6.13,6.03,3.82
861,0.75,2871,5.83,5.85,3.61
862,0.79,2871,5.91,5.95,3.71
863,0.7,2872,5.59,5.62,3.51
864,0.75,2872,5.87,5.92,3.58
865,1.02,2872,6.44,6.49,3.99
866,0.7,2872,5.79,5.81,3.42
867,0.7,2872,5.63,5.73,3.51
868,0.7,2872,5.66,5.71,3.49
869,0.7,2872,5.71,5.75,3.52
870,0.7,2872,5.72,5.75,3.48
871,0.7,2872,5.75,5.82,3.48
872,0.72,2872,5.89,5.94,3.45
873,0.74,2872,5.74,5.78,3.59
874,0.84,2872,5.88,5.97,3.86
875,0.76,2873,5.8,5.86,3.62
876,0.77,2873,5.8,5.84,3.68
877,0.76,2873,5.78,5.82,3.64
878,1.0,2873,6.45,6.41,3.97
879,1.0,2873,6.14,6.07,4.0
880,0.9,2873,6.03,6.0,3.95
881,0.9,2873,6.16,6.13,3.8
882,0.9,2873,6.0,5.96,3.83
883,0.9,2873,5.98,5.94,3.89
884,0.9,2873,6.01,5.96,3.94
885,0.9,2873,6.26,6.22,3.8
886,0.78,2874,5.91,5.82,3.67
887,0.71,2874,5.69,5.74,3.5
888,0.7,2874,5.79,5.77,3.41
889,0.7,2874,5.71,5.67,3.46
890,0.7,2874,5.67,5.63,3.49
891,0.7,2874,5.77,5.73,3.51
892,0.7,2874,5.75,5.71,3.53
893,0.7,2874,5.69,5.65,3.54
894,0.7,2874,5.68,5.61,3.55
895,1.0,2875,6.11,5.98,4.09
896,0.77,2875,5.84,5.9,3.66
897,1.0,2875,6.3,6.25,4.11
898,1.0,2875,6.08,6.03,4.01
899,1.0,2875,6.17,6.1,4.26
900,0.73,2876,5.68,5.75,3.58
901,0.79,2876,6.04,5.98,3.64
902,0.72,2877,5.74,5.76,3.57
903,0.71,2877,5.75,5.7,3.57
904,0.74,2877,5.8,5.83,3.62
905,0.7,2877,5.6,5.66,3.53
906,0.7,2877,5.82,5.86,3.44
907,0.79,2878,5.86,5.89,3.69
908,0.79,2878,5.82,5.89,3.67
909,0.79,2878,6.0,6.07,3.6
910,0.71,2878,5.76,5.78,3.55
911,0.79,2878,5.88,5.9,3.7
912,0.73,2879,5.81,5.86,3.58
913,0.63,2879,5.55,5.53,3.34
914,0.7,2879,5.73,5.7,3.45
915,0.71,2879,5.71,5.67,3.57
916,0.84,2879,6.13,6.1,3.73
917,0.84,2879,6.08,6.03,3.77
918,1.02,2879,6.53,6.5,3.93
919,0.72,2879,5.93,5.77,3.33
920,0.72,2879,5.76,5.73,3.56
921,0.92,2880,6.34,6.43,3.75
922,0.74,2880,5.72,5.74,3.66
923,0.7,2881,5.74,5.71,3.55
924,0.71,2881,5.84,5.83,3.5
925,1.05,2881,6.5,6.47,4.02
926,0.7,2882,5.62,5.65,3.54
927,0.54,2882,5.23,5.26,3.24
928,0.73,2882,5.87,5.84,3.51
929,0.88,2882,6.39,6.32,3.6
930,0.73,2882,5.97,5.92,3.49
931,0.72,2883,5.75,5.81,3.57
932,0.9,2883,6.09,6.0,3.79
933,0.9,2883,6.01,5.96,3.89
934,1.03,2884,6.32,6.27,4.11
935,0.84,2885,5.95,6.0,3.81
936,1.01,2885,6.36,6.27,3.96
937,0.77,2885,5.9,5.93,3.64
938,0.8,2885,6.22,6.14,3.48
939,0.9,2885,6.02,5.9,3.99
940,0.73,2886,5.79,5.81,3.56
941,0.72,2886,5.64,5.69,3.55
942,0.71,2887,5.71,5.79,3.59
943,0.7,2887,5.66,5.69,3.55
944,0.79,2888,5.93,5.96,3.67
945,0.72,2889,5.68,5.72,3.56
946,0.7,2889,5.62,5.66,3.58
947,0.7,2889,5.64,5.75,3.54
948,0.9,2889,6.09,6.14,3.88
949,0.71,2889,5.69,5.72,3.58
950,0.5,2889,5.08,5.12,3.17
951,0.5,2889,5.09,5.11,3.17
952,0.74,2889,5.83,5.87,3.58
953,0.77,2889,5.94,5.9,3.66
954,0.77,2889,5.99,5.95,3.57
955,0.8,2890,6.07,6.0,3.71
956,0.8,2890,5.9,5.87,3.67
957,0.8,2890,5.97,5.94,3.66
958,0.8,2890,5.87,5.83,3.73
959,0.66,2890,5.61,5.58,3.44
960,0.71,2891,5.71,5.79,3.52
961,0.71,2891,5.73,5.77,3.52
962,0.71,2891,5.74,5.76,3.54
963,0.71,2891,5.71,5.75,3.59
964,0.72,2891,5.78,5.81,3.54
965,0.71,2891,5.7,5.73,3.56
966,0.86,2892,6.12,6.14,3.79
967,1.19,2892,6.62,6.55,4.29
968,0.71,2893,5.66,5.71,3.56
969,0.82,2893,5.99,6.04,3.76
970,0.71,2893,5.73,5.75,3.53
971,0.75,2893,5.78,5.83,3.63
972,0.7,2893,5.87,5.78,3.45
973,0.8,2893,5.89,5.92,3.69
974,0.82,2893,6.02,6.04,3.61
975,0.82,2893,6.0,5.93,3.78
976,0.82,2893,6.09,6.06,3.64
977,0.81,2894,5.91,5.99,3.71
978,0.81,2894,5.96,6.0,3.72
979,0.76,2894,5.88,5.92,3.62
980,0.71,2895,5.75,5.78,3.51
981,0.7,2895,5.66,5.76,3.53
982,0.7,2895,5.71,5.75,3.56
983,0.74,2896,5.85,5.89,3.51
984,0.77,2896,5.81,5.91,3.59
985,0.77,2896,6.0,6.05,3.51
986,0.53,2896,5.18,5.24,3.21
987,0.79,2896,5.91,5.96,3.65
988,0.73,2896,5.82,5.86,3.59
989,0.77,2896,5.83,5.89,3.64
990,0.77,2896,5.94,5.88,3.6
991,1.01,2896,6.39,6.35,4.02
992,1.01,2896,6.46,6.45,3.97
993,0.6,2897,5.48,5.51,3.33
994,0.76,2897,5.91,5.85,3.59
995,0.54,2897,5.3,5.34,3.26
996,0.72,2897,5.69,5.74,3.57
997,0.72,2897,5.82,5.89,3.48
998,0.74,2897,5.81,5.77,3.58
999,1.12,2898,6.68,6.61,4.03
1000,0.75,2898,5.83,5.8,3.62
1001,0.77,2898,5.92,5.81,3.67
1002,0.98,2898,6.51,6.47,3.76
1003,0.79,2898,5.98,5.93,3.64
1004,0.79,2898,5.9,5.85,3.66
1005,0.79,2898,5.9,5.85,3.66
1006,0.79,2898,5.9,5.85,3.66
1007,0.79,2898,5.9,5.85,3.66
1008,0.79,2898,5.9,5.85,3.66
1009,0.7,2899,5.75,5.81,3.46
1010,0.7,2900,5.71,5.72,3.54
1011,0.72,2900,5.68,5.65,3.55
1012,0.8,2901,5.91,5.93,3.71
1013,0.81,2901,5.95,5.9,3.73
1014,0.81,2901,5.97,5.9,3.71
1015,0.74,2901,5.81,5.78,3.59
1016,0.73,2902,5.76,5.73,3.56
1017,0.73,2902,5.82,5.8,3.57
1018,0.75,2902,5.82,5.86,3.6
1019,0.71,2902,5.62,5.59,3.62
1020,0.71,2902,5.85,5.8,3.47
1021,0.75,2903,5.78,5.74,3.62
1022,0.75,2903,5.83,5.8,3.62
1023,0.72,2903,5.78,5.75,3.57
1024,0.72,2903,5.79,5.71,3.53
1025,0.72,2903,5.8,5.75,3.53
1026,0.79,2904,5.91,5.94,3.73
1027,0.79,2904,5.85,5.9,3.69
1028,0.7,2904,5.83,5.91,3.43
1029,0.62,2904,5.48,5.52,3.41
1030,0.7,2905,5.78,5.82,3.44
1031,0.7,2905,5.62,5.64,3.57
1032,0.7,2905,5.59,5.62,3.55
1033,0.71,2905,5.65,5.71,3.53
1034,0.86,2905,6.1,6.16,3.75
1035,0.53,2905,5.16,5.21,3.24
1036,0.91,2905,6.17,6.12,3.9
1037,0.95,2905,6.23,6.13,3.94
1038,0.91,2905,6.19,6.14,3.87
1039,0.74,2906,5.74,5.8,3.6
1040,0.8,2906,5.92,5.95,3.69
1041,0.74,2906,5.74,5.76,3.61
1042,0.61,2907,5.42,5.43,3.38
1043,0.61,2907,5.42,5.45,3.39
1044,0.61,2907,5.43,5.45,3.38
1045,0.72,2907,5.68,5.72,3.58
1046,0.7,2907,5.69,5.73,3.56
1047,0.71,2907,5.7,5.74,3.54
1048,0.79,2907,5.98,6.02,3.62
1049,0.72,2907,5.7,5.73,3.58
1050,0.33,557,4.46,4.41,2.79
1051,0.39,558,4.66,4.7,2.88
1052,0.32,558,4.41,4.46,2.72
1053,0.25,558,4.05,4.02,2.47
1054,0.25,558,4.04,4.01,2.56
1055,0.25,558,4.13,4.11,2.5
1056,0.25,558,4.04,4.02,2.48
1057,0.31,558,4.37,4.34,2.65
1058,0.31,558,4.42,4.38,2.63
1059,0.31,558,4.4,4.3,2.75
1060,0.31,558,4.35,4.32,2.7
1061,0.31,558,4.47,4.43,2.61
1062,0.31,558,4.34,4.31,2.71
1063,0.31,558,4.4,4.35,2.7
1064,0.31,558,4.44,4.41,2.66
1065,0.31,558,4.37,4.34,2.67
1066,0.31,558,4.42,4.37,2.67
1067,0.31,558,4.4,4.38,2.63
1068,0.31,558,4.44,4.41,2.65
1069,0.31,558,4.38,4.36,2.67
1070,0.31,558,4.34,4.32,2.63
1071,0.31,558,4.34,4.31,2.73
1072,0.31,558,4.32,4.31,2.69
1073,0.31,558,4.39,4.36,2.7
1074,0.31,558,4.39,4.33,2.66
1075,0.31,558,4.31,4.28,2.73
1076,0.31,558,4.35,4.31,2.7
1077,0.31,558,4.32,4.28,2.7
1078,0.31,558,4.31,4.27,2.7
1079,0.31,558,4.38,4.35,2.66
1080,0.82,2908,5.9,5.95,3.77
1081,0.73,2908,5.8,5.84,3.58
1082,0.7,2909,5.75,5.7,3.49
1083,0.7,2909,5.71,5.69,3.47
1084,0.71,2909,5.76,5.81,3.54
1085,0.71,2909,5.7,5.74,3.54
1086,0.9,2909,6.19,6.13,3.81
1087,0.71,2910,5.6,5.66,3.54
1088,1.05,2911,6.72,6.67,3.9
1089,0.59,2911,5.39,5.41,3.3
1090,0.71,2911,5.76,5.8,3.5
1091,0.77,2911,5.89,5.96,3.57
1092,0.73,2912,5.68,5.72,3.66
1093,0.7,2912,5.69,5.73,3.35
1094,0.73,2912,5.75,5.76,3.64
1095,0.8,2912,5.97,5.95,3.65
1096,1.0,2912,6.3,6.22,4.08
1097,1.0,2912,6.31,6.24,4.13
1098,1.0,2912,6.25,6.12,4.16
1099,0.7,2913,5.72,5.74,3.48
1100,0.71,2913,5.75,5.79,3.54
1101,0.71,2913,5.7,5.74,3.48
1102,0.71,2913,5.77,5.79,3.5
1103,0.71,2913,5.68,5.8,3.54
1104,0.71,2913,5.7,5.75,3.53
1105,0.71,2913,5.8,5.82,3.47
1106,0.91,2913,6.18,6.23,3.85
1107,0.83,2913,6.05,5.97,3.74
1108,0.85,2913,6.1,6.02,3.76
1109,0.8,2914,5.86,5.89,3.73
1110,0.73,2914,5.76,5.8,3.55
1111,0.83,2915,6.03,6.06,3.74
1112,0.77,2915,5.79,5.88,3.71
1113,0.8,2915,5.94,6.01,3.7
1114,0.71,2915,5.74,5.71,3.56
1115,0.73,2916,5.8,5.83,3.54
1116,0.93,2917,6.22,6.26,3.87
1117,0.74,2917,5.78,5.74,3.6
1118,0.7,2917,5.63,5.67,3.53
1119,0.71,2917,5.77,5.73,3.52
1120,0.71,2918,5.82,5.87,3.48
1121,0.8,2918,5.98,6.05,3.68
1122,0.71,2918,5.7,5.76,3.56
1123,0.72,2918,5.75,5.79,3.56
1124,0.83,2918,5.95,5.9,3.74
1125,0.72,2919,5.8,5.83,3.52
1126,0.8,2919,5.92,5.96,3.71
1127,0.73,2919,5.79,5.75,3.59
1128,0.7,2919,5.61,5.58,3.57
1129,0.73,2919,5.79,5.76,3.58
1130,0.73,2919,5.83,5.77,3.59
1131,0.71,2920,5.87,5.78,3.48
1132,0.72,2920,5.78,5.85,3.55
1133,0.71,2920,5.88,5.83,3.46
1134,0.71,2920,5.71,5.67,3.56
1135,0.74,2921,5.79,5.81,3.51
1136,0.71,2921,5.77,5.81,3.47
1137,0.71,2921,5.75,5.78,3.5
1138,0.71,2921,5.76,5.79,3.47
1139,0.65,2921,5.58,5.61,3.43
1140,0.9,2921,6.04,5.98,3.85
1141,0.71,2922,5.6,5.64,3.58
1142,0.71,2922,5.62,5.66,3.57
1143,0.68,2922,5.79,5.76,3.45
1144,0.53,2922,5.24,5.18,3.21
1145,0.77,2922,5.95,5.9,3.59
1146,0.72,2923,5.69,5.73,3.6
1147,0.72,2923,5.67,5.72,3.6
1148,0.7,2923,5.63,5.69,3.5
1149,0.75,2923,5.78,5.81,3.61
1150,0.75,2923,5.82,5.86,3.59
1151,0.87,2923,6.13,6.06,3.81
1152,0.71,2923,5.71,5.74,3.57
1153,0.77,2923,5.98,6.04,3.62
1154,0.78,2923,5.94,5.98,3.64
1155,0.75,2923,5.94,5.99,3.48
1156,0.9,2923,6.35,6.28,3.7
1157,0.7,2924,5.71,5.75,3.52
1158,0.8,2925,6.07,6.03,3.52
1159,0.7,2925,5.55,5.59,3.59
1160,0.51,2925,5.03,5.08,3.2
1161,0.71,2925,5.74,5.77,3.54
1162,1.02,2925,6.49,6.44,3.99
1163,1.2,2925,6.9,6.79,4.14
1164,0.81,2926,5.91,5.86,3.74
1165,0.81,2926,6.03,6.0,3.68
1166,0.81,2926,6.0,5.94,3.66
1167,0.77,2927,5.79,5.83,3.68
1168,0.8,2927,6.07,6.09,3.61
1169,0.9,2927,6.32,6.29,3.75
1170,0.7,2928,5.72,5.76,3.52
1171,0.7,2928,5.67,5.71,3.46
1172,0.74,2929,5.82,5.85,3.56
1173,0.8,2929,6.01,6.07,3.69
1174,0.7,2929,5.68,5.71,3.52
1175,0.7,2929,5.78,5.83,3.49
1176,0.71,2930,5.74,5.71,3.51
1177,0.7,2930,5.7,5.74,3.45
1178,0.7,2930,5.67,5.72,3.55
1179,0.71,2930,5.69,5.74,3.56
1180,0.71,2930,5.69,5.73,3.58
1181,0.71,2930,5.67,5.7,3.56
1182,0.9,2930,6.23,6.2,3.65
1183,0.9,2930,6.08,6.04,3.94
1184,0.71,2930,5.75,5.7,3.53
1185,0.7,2931,5.72,5.76,3.49
1186,0.72,2931,5.69,5.72,3.61
1187,0.72,2931,5.71,5.74,3.54
1188,0.7,2932,5.71,5.62,3.51
1189,0.7,2932,5.8,5.71,3.51
1190,0.7,2932,5.66,5.6,3.56
1191,0.72,2933,5.67,5.72,3.54
1192,0.59,2933,5.44,5.49,3.31
1193,0.73,2933,5.84,5.87,3.51
1194,0.75,2933,5.81,5.87,3.64
1195,0.75,2933,5.98,6.07,3.47
1196,0.9,2934,6.0,6.09,3.79
1197,0.71,2934,5.77,5.74,3.57
1198,0.91,2935,6.27,6.15,3.74
1199,1.17,2935,6.68,6.57,4.33
1200,0.8,2935,5.92,5.86,3.65
1201,0.7,2936,5.63,5.69,3.5
1202,0.81,2936,6.06,6.1,3.66
1203,0.74,2936,5.81,5.86,3.53
1204,0.7,2936,5.69,5.72,3.57
1205,0.82,2937,6.01,5.98,3.72
1206,0.76,2937,6.12,5.95,3.52
1207,0.76,2937,6.01,5.91,3.55
1208,0.95,2937,6.35,6.31,3.72
1209,0.71,2938,5.66,5.72,3.57
1210,0.71,2938,5.65,5.67,3.55
1211,0.81,2938,6.1,6.06,3.66
1212,0.73,2939,5.73,5.75,3.6
1213,0.73,2939,5.76,5.83,3.52
1214,0.83,2939,5.99,6.02,3.72
1215,0.77,2939,6.01,5.95,3.56
1216,0.8,2939,6.02,6.01,3.66
1217,0.73,2939,5.72,5.77,3.6
1218,0.72,2939,5.71,5.74,3.57
1219,0.75,2939,5.93,5.91,3.59
1220,0.8,2939,6.03,5.96,3.59
1221,0.81,2939,6.02,5.99,3.71
1222,0.82,2939,5.99,5.93,3.73
1223,0.7,2940,5.59,5.66,3.55
1224,1.24,2940,6.85,6.92,4.26
1225,0.7,2940,5.6,5.64,3.52
1226,0.7,2940,5.92,5.64,3.54
1227,0.75,2940,6.18,6.08,3.43
1228,1.0,2940,6.67,6.6,3.82
1229,0.75,2940,5.84,5.81,3.59
1230,0.7,2940,5.73,5.68,3.51
1231,0.79,2941,6.04,6.06,3.58
1232,0.8,2941,5.83,5.87,3.73
1233,0.81,2942,5.92,5.95,3.72
1234,0.71,2942,5.76,5.72,3.51
1235,1.03,2942,6.3,6.24,4.12
1236,0.7,2942,5.78,5.79,3.52
1237,0.76,2942,5.84,5.82,3.59
1238,1.01,2942,6.27,6.19,4.18
1239,0.73,2943,5.82,5.78,3.56
1240,0.72,2943,5.77,5.75,3.57
1241,0.74,2944,5.8,5.85,3.57
1242,0.79,2944,5.96,5.98,3.68
1243,0.57,2945,5.39,5.44,3.27
1244,0.79,2945,5.89,5.94,3.64
1245,0.78,2945,5.86,5.9,3.67
1246,0.85,2945,5.95,5.98,3.87
1247,0.71,2946,5.64,5.67,3.58
1248,0.71,2946,5.69,5.73,3.58
1249,0.72,2946,5.72,5.75,3.57
1250,0.72,2946,5.7,5.73,3.57
1251,0.77,2946,5.9,5.93,3.64
1252,0.79,2946,5.9,5.94,3.69
1253,0.78,2947,5.92,5.94,3.66
1254,0.76,2947,5.82,5.87,3.63
1255,0.92,2947,6.37,6.34,3.72
1256,0.73,2947,5.82,5.77,3.53
1257,0.7,2947,5.69,5.72,3.49
1258,0.7,2947,5.76,5.81,3.5
1259,0.74,2947,5.79,5.82,3.6
1260,0.74,2947,5.83,5.86,3.57
1261,0.73,2947,5.79,5.81,3.55
1262,0.82,2947,5.97,6.04,3.75
1263,0.9,2947,6.26,6.21,3.8
1264,0.73,2948,5.8,5.84,3.59
1265,0.7,2948,5.68,5.7,3.53
1266,0.9,2948,6.15,6.1,3.83
1267,0.9,2948,5.92,5.86,3.91
1268,0.9,2948,6.28,6.23,3.79
1269,0.9,2948,6.2,6.16,3.83
1270,1.0,2948,6.28,6.16,4.09
1271,0.72,2949,5.66,5.73,3.59
1272,0.76,2949,5.84,5.89,3.62
1273,0.77,2949,5.81,5.92,3.67
1274,0.72,2949,5.72,5.74,3.57
1275,0.99,2949,6.57,6.5,3.79
1276,0.81,2950,5.9,5.96,3.72
1277,0.71,2950,5.68,5.73,3.56
1278,0.71,2950,5.72,5.68,3.54
1279,0.54,2951,5.27,5.28,3.25
1280,0.72,2951,5.65,5.68,3.55
1281,0.81,2951,5.95,5.96,3.71
1282,0.73,2951,5.77,5.81,3.56
1283,0.72,2951,5.84,5.79,3.55
1284,0.7,2952,5.66,5.68,3.54
1285,0.7,2952,5.63,5.67,3.58
1286,0.7,2952,5.63,5.67,3.49
1287,0.7,2952,5.68,5.7,3.49
1288,0.72,2952,5.76,5.79,3.55
1289,0.72,2952,5.76,5.8,3.55
1290,0.7,2952,5.7,5.73,3.54
1291,0.7,2952,5.63,5.68,3.54
1292,0.7,2952,5.71,5.75,3.56
1293,0.74,2952,5.79,5.81,3.6
1294,0.7,2952,5.69,5.72,3.48
1295,0.8,2953,6.02,6.07,3.57
1296,0.79,2953,5.84,5.8,3.66
1297,0.75,2953,5.67,5.72,3.66
1298,0.71,2954,5.8,5.85,3.47
1299,0.72,2954,5.75,5.78,3.57
1300,0.72,2954,5.75,5.8,3.53
1301,0.72,2954,5.71,5.79,3.53
1302,0.75,2954,5.8,5.83,3.62
1303,0.82,2954,5.97,5.95,3.76
1304,0.76,2954,5.88,5.92,3.64
1305,0.89,2955,6.14,6.02,3.78
1306,0.7,2956,5.67,5.71,3.55
1307,0.74,2956,5.81,5.84,3.57
1308,0.74,2956,5.75,5.78,3.59
1309,0.95,2956,6.13,6.23,3.94
1310,0.91,2956,6.14,6.19,3.87
1311,0.7,2956,5.75,5.77,3.5
1312,0.71,2956,5.89,5.94,3.44
1313,0.7,2956,5.78,5.71,3.47
1314,0.72,2956,5.75,5.72,3.59
1315,0.72,2956,5.75,5.73,3.57
1316,0.72,2958,5.74,5.77,3.57
1317,0.79,2958,5.89,5.94,3.68
1318,0.72,2958,5.85,5.87,3.4
1319,0.98,2958,6.46,6.24,3.92
1320,0.56,2959,5.36,5.42,3.24
1321,0.7,2959,5.73,5.79,3.46
1322,0.79,2959,5.92,5.89,3.68
1323,0.82,2959,6.0,6.03,3.72
